slug,category,korean_text,english_text,romanization,difficulty,access_tier,usage_note,related_slugs,sort_order,is_published,usage_pack,pseo_page_enabled,indexable,robots_directive,sitemap_include,rollout_batch,seo_priority,index_reason_codes,page_type,page_template_key,intent_bucket,audience_segment,use_case_primary,keyword_opportunity,primary_query,audio_query,pronunciation_query,seo_title,seo_title_length,seo_title_pattern_key,meta_description,meta_description_length,h1_template_key,page_slug,canonical_path,parent_hub_slug,parent_hub_path,breadcrumb_label,app_deep_link,normal_audio_asset_key,slow_audio_asset_key,normal_timing_asset_key,render_components,cta_key,cta_label_key,related_slug_count,invalid_related_slugs,related_link_strategy,duplicate_english_group,canonical_variant_strategy,noindex_reason,qa_flags
jal-meokgesseumnida,restaurant,잘 먹겠습니다,Thanks for the meal,jal meokgesseumnida,difficult,premium,before eating,"jal-meogeotseumnida,masitge-deuseyo",2010,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"core_lookup,full_phrase,travel_category,duplicate_english_contextualized,has_usage_note",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,high,how to say thanks for the meal in korean,hear thanks for the meal in korean,jal meokgesseumnida pronunciation,"Hear ""Thanks for the meal"" in Korean Before Eating",50,hear_phrase_title,Hear 잘 먹겠습니다 (jal meokgesseumnida) and learn how to use it for what to say before eating. Practice normal and slow Korean audio in Jjin.,136,phrase_audio_h1,thanks-for-the-meal-in-korean-jal-meokgesseumnida,/phrases/thanks-for-the-meal-in-korean-jal-meokgesseumnida,korean-restaurant-phrases,/korean-for-travel/restaurant,Thanks for the meal,jjin://phrase/jal-meokgesseumnida,phrases/jal-meokgesseumnida/ko_normal.wav,phrases/jal-meokgesseumnida/ko_slow.wav,phrases/jal-meokgesseumnida/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,jal-meokgesseumnida|jal-meogeotseumnida,append_original_slug_for_duplicate_english,,
jal-meogeotseumnida,restaurant,잘 먹었습니다,Thanks for the meal,jal meogeotseumnida,difficult,premium,after eating,"jal-meokgesseumnida,baebulleoyo",2020,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,12,"core_lookup,full_phrase,travel_category,duplicate_english_contextualized,has_usage_note",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,high,how to say thanks for the meal in korean,hear thanks for the meal in korean,jal meogeotseumnida pronunciation,"Hear ""Thanks for the meal"" in Korean After Eating",49,hear_phrase_title,Hear 잘 먹었습니다 (jal meogeotseumnida) and learn how to use it for what to say after eating. Practice normal and slow Korean audio in Jjin.,135,phrase_audio_h1,thanks-for-the-meal-in-korean-jal-meogeotseumnida,/phrases/thanks-for-the-meal-in-korean-jal-meogeotseumnida,korean-restaurant-phrases,/korean-for-travel/restaurant,Thanks for the meal,jjin://phrase/jal-meogeotseumnida,phrases/jal-meogeotseumnida/ko_normal.wav,phrases/jal-meogeotseumnida/ko_slow.wav,phrases/jal-meogeotseumnida/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,jal-meokgesseumnida|jal-meogeotseumnida,append_original_slug_for_duplicate_english,,
geonganghaseyo,courtesy,건강하세요,Stay healthy,geonganghaseyo,difficult,premium,respectful,"jal-butakdeurimnida,joeun-haru-bonaeseyo",2030,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,2,"two_word_term,has_usage_note",term_audio_page,basic_term_audio,social_courtesy,beginner_social,polite_everyday_korean,low_support,stay healthy in korean,hear stay healthy in korean,geonganghaseyo pronunciation,"Hear ""Stay healthy"" in Korean",29,hear_term_title,Hear 건강하세요 (geonganghaseyo) and learn how to use it for respectful everyday Korean. Practice normal and slow Korean audio in Jjin.,130,term_audio_h1,stay-healthy-in-korean,/phrases/stay-healthy-in-korean,korean-courtesy-phrases,/korean-phrases/courtesy,Stay healthy,jjin://phrase/geonganghaseyo,phrases/geonganghaseyo/ko_normal.wav,phrases/geonganghaseyo/ko_slow.wav,phrases/geonganghaseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
bap-sa-juseyo,restaurant,밥 사 주세요,Please buy me a meal,bap sa juseyo,difficult,premium,casual / playful,"bap-jom-juseyo,jega-salgeyo",2040,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,9,"request_query,full_phrase,travel_category,has_usage_note",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,high,how to say please buy me a meal in korean,hear please buy me a meal in korean,bap sa juseyo pronunciation,"Hear ""Please buy me a meal"" in Korean",37,hear_phrase_title,Hear 밥 사 주세요 (bap sa juseyo) and learn how to use it for casual Korean conversation. Practice normal and slow Korean audio in Jjin.,131,phrase_audio_h1,please-buy-me-a-meal-in-korean,/phrases/please-buy-me-a-meal-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Please buy me a meal,jjin://phrase/bap-sa-juseyo,phrases/bap-sa-juseyo/ko_normal.wav,phrases/bap-sa-juseyo/ko_slow.wav,phrases/bap-sa-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
bap-jom-juseyo,restaurant,밥 좀 주세요,Please give me some rice,bap jom juseyo,moderate,free,at the table,"mul-jom-deo-juseyo,jogeumman-juseyo",2050,true,,true,true,"index,follow",true,batch_1,9,"request_query,full_phrase,travel_category,has_usage_note",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,high,how to say please give me some rice in korean,hear please give me some rice in korean,bap jom juseyo pronunciation,"Hear ""Please give me some rice"" in Korean",41,hear_phrase_title,Hear 밥 좀 주세요 (bap jom juseyo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,125,phrase_audio_h1,please-give-me-some-rice-in-korean,/phrases/please-give-me-some-rice-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Please give me some rice,jjin://phrase/bap-jom-juseyo,phrases/bap-jom-juseyo/ko_normal.wav,phrases/bap-jom-juseyo/ko_slow.wav,phrases/bap-jom-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
mani-deuseyo,restaurant,많이 드세요,Please eat more,mani deuseyo,difficult,premium,honorific,"deo-deuseyo,masitge-deuseyo",2060,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,8,"request_query,short_phrase,travel_category,has_usage_note",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_high,how to say please eat more in korean,hear please eat more in korean,mani deuseyo pronunciation,"Hear ""Please eat more"" in Korean",32,hear_phrase_title,Hear 많이 드세요 (mani deuseyo) and learn how to use it for polite restaurant conversation. Practice normal and slow Korean audio in Jjin.,133,phrase_audio_h1,please-eat-more-in-korean,/phrases/please-eat-more-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Please eat more,jjin://phrase/mani-deuseyo,phrases/mani-deuseyo/ko_normal.wav,phrases/mani-deuseyo/ko_slow.wav,phrases/mani-deuseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
deo-deuseyo,restaurant,더 드세요,Please have more,deo deuseyo,difficult,premium,honorific,"mani-deuseyo,meonjeo-deuseyo",2070,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,8,"request_query,short_phrase,travel_category,has_usage_note",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_high,how to say please have more in korean,hear please have more in korean,deo deuseyo pronunciation,"Hear ""Please have more"" in Korean",33,hear_phrase_title,Hear 더 드세요 (deo deuseyo) and learn how to use it for polite restaurant conversation. Practice normal and slow Korean audio in Jjin.,131,phrase_audio_h1,please-have-more-in-korean,/phrases/please-have-more-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Please have more,jjin://phrase/deo-deuseyo,phrases/deo-deuseyo/ko_normal.wav,phrases/deo-deuseyo/ko_slow.wav,phrases/deo-deuseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
meonjeo-deuseyo,restaurant,먼저 드세요,Please eat first,meonjeo deuseyo,difficult,premium,honorific,"mani-deuseyo,masitge-deuseyo",2080,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,8,"request_query,short_phrase,travel_category,has_usage_note",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_high,how to say please eat first in korean,hear please eat first in korean,meonjeo deuseyo pronunciation,"Hear ""Please eat first"" in Korean",33,hear_phrase_title,Hear 먼저 드세요 (meonjeo deuseyo) and learn how to use it for polite restaurant conversation. Practice normal and slow Korean audio in Jjin.,136,phrase_audio_h1,please-eat-first-in-korean,/phrases/please-eat-first-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Please eat first,jjin://phrase/meonjeo-deuseyo,phrases/meonjeo-deuseyo/ko_normal.wav,phrases/meonjeo-deuseyo/ko_slow.wav,phrases/meonjeo-deuseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
masitge-deuseyo,restaurant,맛있게 드세요,Enjoy your meal,masitge deuseyo,difficult,premium,honorific,"jal-meokgesseumnida,mani-deuseyo",2090,FALSE,,FALSE,false,"noindex,follow",false,hold_noindex,5,"short_phrase,travel_category,has_usage_note",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_requires_context,how to say enjoy your meal in korean,hear enjoy your meal in korean,masitge deuseyo pronunciation,"Hear ""Enjoy your meal"" in Korean",32,hear_phrase_title,Hear 맛있게 드세요 (masitge deuseyo) and learn how to use it for polite restaurant conversation. Practice normal and slow Korean audio in Jjin.,137,phrase_audio_h1,enjoy-your-meal-in-korean,/phrases/enjoy-your-meal-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Enjoy your meal,jjin://phrase/masitge-deuseyo,phrases/masitge-deuseyo/ko_normal.wav,phrases/masitge-deuseyo/ko_slow.wav,phrases/masitge-deuseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
baebulleoyo,restaurant,배불러요,I'm full,baebulleoyo,moderate,free,,"baegopayo,jal-meogeotseumnida",2100,true,,true,false,"noindex,follow",false,hold_noindex,4,"short_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,low_support,how to say i'm full in korean,hear i'm full in korean,baebulleoyo pronunciation,"Hear ""I'm full"" in Korean",25,hear_phrase_title,Hear 배불러요 (baebulleoyo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,119,phrase_audio_h1,i-m-full-in-korean,/phrases/i-m-full-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,I'm full,jjin://phrase/baebulleoyo,phrases/baebulleoyo/ko_normal.wav,phrases/baebulleoyo/ko_slow.wav,phrases/baebulleoyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
baegopayo,restaurant,배고파요,I'm hungry,baegopayo,moderate,free,,"baebulleoyo,gachi-meogeoyo",2110,true,,true,false,"noindex,follow",false,hold_noindex,4,"short_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,low_support,how to say i'm hungry in korean,hear i'm hungry in korean,baegopayo pronunciation,"Hear ""I'm hungry"" in Korean",27,hear_phrase_title,Hear 배고파요 (baegopayo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,117,phrase_audio_h1,i-m-hungry-in-korean,/phrases/i-m-hungry-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,I'm hungry,jjin://phrase/baegopayo,phrases/baegopayo/ko_normal.wav,phrases/baegopayo/ko_slow.wav,phrases/baegopayo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
mok-mallayo,cafe,목말라요,I'm thirsty,mok mallayo,moderate,free,,"mul-jom-deo-juseyo,cha",2120,true,,true,false,"noindex,follow",false,hold_noindex,4,"short_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_cafe,traveler,cafe_ordering,low_support,how to say i'm thirsty in korean,hear i'm thirsty in korean,mok mallayo pronunciation,"Hear ""I'm thirsty"" in Korean",28,hear_phrase_title,Hear 목말라요 (mok mallayo) and learn how to use it for cafe ordering. Practice normal and slow Korean audio in Jjin.,113,phrase_audio_h1,i-m-thirsty-in-korean,/phrases/i-m-thirsty-in-korean,korean-cafe-phrases,/korean-for-travel/cafe,I'm thirsty,jjin://phrase/mok-mallayo,phrases/mok-mallayo/ko_normal.wav,phrases/mok-mallayo/ko_slow.wav,phrases/mok-mallayo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,support_phrase_or_low_standalone_search_intent,
gachi-meogeoyo,restaurant,같이 먹어요,Let's eat together,gachi meogeoyo,moderate,free,,"baegopayo,jal-meokgesseumnida",2130,true,,true,false,"noindex,follow",false,batch_3_enrich,5,"full_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_requires_context,how to say let's eat together in korean,hear let's eat together in korean,gachi meogeoyo pronunciation,"Hear ""Let's eat together"" in Korean",35,hear_phrase_title,Hear 같이 먹어요 (gachi meogeoyo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,124,phrase_audio_h1,let-s-eat-together-in-korean,/phrases/let-s-eat-together-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Let's eat together,jjin://phrase/gachi-meogeoyo,phrases/gachi-meogeoyo/ko_normal.wav,phrases/gachi-meogeoyo/ko_slow.wav,phrases/gachi-meogeoyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
jogeumman-juseyo,restaurant,조금만 주세요,Just a little please,jogeumman juseyo,moderate,free,,"bap-jom-juseyo,mul-jom-deo-juseyo",2140,true,,true,true,"index,follow",true,batch_2,8,"request_query,full_phrase,travel_category",phrase_audio_page,request_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_high,how to say just a little please in korean,hear just a little please in korean,jogeumman juseyo pronunciation,"Hear ""Just a little please"" in Korean",37,hear_phrase_title,Hear 조금만 주세요 (jogeumman juseyo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,127,phrase_audio_h1,just-a-little-please-in-korean,/phrases/just-a-little-please-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,Just a little please,jjin://phrase/jogeumman-juseyo,phrases/jogeumman-juseyo/ko_normal.wav,phrases/jogeumman-juseyo/ko_slow.wav,phrases/jogeumman-juseyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,,
mot-meogeoyo,restaurant,못 먹어요,I can't eat it,mot meogeoyo,moderate,free,,"maeun-geo-jal-mot-meogeoyo,allereugi-isseoyo",2150,true,,true,false,"noindex,follow",false,batch_3_enrich,5,"full_phrase,travel_category",phrase_audio_page,everyday_phrase_audio,travel_restaurant,traveler,restaurant_ordering,medium_requires_context,how to say i can't eat it in korean,hear i can't eat it in korean,mot meogeoyo pronunciation,"Hear ""I can't eat it"" in Korean",31,hear_phrase_title,Hear 못 먹어요 (mot meogeoyo) and learn how to use it for restaurant ordering. Practice normal and slow Korean audio in Jjin.,121,phrase_audio_h1,i-can-t-eat-it-in-korean,/phrases/i-can-t-eat-it-in-korean,korean-restaurant-phrases,/korean-for-travel/restaurant,I can't eat it,jjin://phrase/mot-meogeoyo,phrases/mot-meogeoyo/ko_normal.wav,phrases/mot-meogeoyo/ko_slow.wav,phrases/mot-meogeoyo/ko_normal.timings.json,"phrase_card,audio_normal,audio_slow,romanization,usage_context,related_phrases,app_cta",open_phrase_in_app,practice_with_slow_audio,2,,use_existing_related_slugs_then_parent_hub,,standard_seo_slug,needs_more_context_before_indexing,
